Window,Data_Type,Name,Off,Def,Rapm,Season,Possessions,Alpha
2021-22-23,Regular Season,Lauri Markkanen,1.5768937865351582,0.506288689152313,1.0706050973828454,2021-2022-2023,570868,4000
2021-22-23,Regular Season,OG Anunoby,0.2248352077319871,-0.8382524818595534,1.0630876895915404,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Reggie Jackson,-0.043238470662506044,-1.1060009410189418,1.0627624703564358,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Malcolm Brogdon,0.23121077901215115,-0.8301827178789606,1.0613934968911116,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Andrew Wiggins,-1.0617591618547102,-2.115813795686417,1.0540546338317067,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tari Eason,0.21523218512910264,-0.8375909833427073,1.05282316847181,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ja Morant,1.3631656912148893,0.31358444680480624,1.0495812444100832,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Donte DiVincenzo,0.5711278359624719,-0.473965386803368,1.0450932227658398,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Deni Avdija,0.3790137544850344,-0.6622345211659364,1.041248275650971,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Charles Bassey,0.33652858383503803,-0.6896863033397079,1.0262148871747458,2021-2022-2023,570868,4000
2021-22-23,Regular Season,DeMarcus Cousins,0.7260403557678202,-0.29555928543364746,1.0215996412014676,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kristaps Porzingis,1.136367251320288,0.11559072951652577,1.0207765218037623,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Bradley Beal,1.7401962288701585,0.7308954288485366,1.0093008000216217,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Bojan Bogdanovic,2.102946733784589,1.0984388409022183,1.0045078928823703,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jared Rhoden,0.3985004328055222,-0.5940603280274648,0.992560760832987,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Damion Lee,-0.41150396733857414,-1.39160634811673,0.9801023807781559,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Buddy Hield,2.1132249472524416,1.1344410993359961,0.9787838479164453,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jaden McDaniels,0.40343764351001365,-0.5684511038020819,0.9718887473120954,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Shake Milton,0.13913535510888533,-0.7983842773850012,0.9375196324938865,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Olivier Sarr,0.08298604917146862,-0.8438806025948717,0.9268666517663403,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Malik Monk,1.3664964121775403,0.44026313612355283,0.9262332760539874,2021-2022-2023,570868,4000
2021-22-23,Regular Season,P.J. Tucker,1.1726982160745805,0.24909690705821214,0.9236013090163684,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ousmane Dieng,0.200024439762909,-0.7211941461496042,0.9212185859125134,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Braxton Key,0.12604627775472696,-0.7846785794422149,0.9107248571969419,2021-2022-2023,570868,4000
2021-22-23,Regular Season,T.J. Warren,0.17844068544033587,-0.7278581641673567,0.9062988496076927,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Anthony Edwards,1.3556187041772239,0.47092669311381224,0.8846920110634114,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Frank Ntilikina,-0.8858849544224229,-1.7648757362655092,0.8789907818430862,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Marcus Garrett,0.6640959633553492,-0.2086133670455853,0.8727093304009346,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Obi Toppin,0.8192092685110621,-0.05044155853604226,0.8696508270471044,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Furkan Korkmaz,-0.8208561630877724,-1.6834109885355795,0.862554825447807,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Luguentz Dort,-0.06352425944966872,-0.9198486560404198,0.856324396590751,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Landry Shamet,-0.7786519541167501,-1.6142923663105262,0.8356404121937759,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Reggie Bullock Jr.,0.21404905317295686,-0.612394441207143,0.8264434943801,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Goga Bitadze,0.9512623723566451,0.12531933921793678,0.8259430331387083,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cody Martin,0.7975233337652297,-0.024501939707730947,0.8220252734729606,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Dean Wade,-1.6918934480734684,-2.512947776854975,0.8210543287815064,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ochai Agbaji,1.4540333204456315,0.6409554412639037,0.8130778791817278,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ricky Rubio,-1.4636798789684686,-2.2739600060723553,0.8102801271038866,2021-2022-2023,570868,4000
2021-22-23,Regular Season,James Ennis III,0.47128447657742434,-0.3309837525761585,0.8022682291535829,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Keegan Murray,2.5631436831175876,1.7745692057197793,0.7885744773978083,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Daniel Theis,-0.1421148463332107,-0.9291966920309185,0.7870818456977078,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Justise Winslow,-0.3809783474187073,-1.1667199710306075,0.7857416236119004,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Joe Harris,0.7556610260610899,-0.014418958995466913,0.7700799850565567,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Derrick Jones Jr.,0.4250966357921166,-0.3409478383537076,0.7660444741458242,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jeremy Lamb,0.9808538629167234,0.2270860397769621,0.7537678231397613,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Devonte' Graham,-0.17511744674590993,-0.9187308397978386,0.7436133930519286,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kyle Guy,0.7258834624113928,-0.016819547106778805,0.7427030095181716,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Josh Green,0.34443237768630086,-0.3981931270207395,0.7426255047070404,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Wendell Carter Jr.,-1.0215169135711755,-1.7537489669493103,0.7322320533781349,2021-2022-2023,570868,4000
2021-22-23,Regular Season,P.J. Washington,0.900629931092025,0.1743021863869448,0.7263277447050802,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Boban Marjanovic,-0.3021658413566769,-1.0272707977796158,0.7251049564229388,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Josh Okogie,-0.6301709296886832,-1.345161772785073,0.71499084309639,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Luka Samanic,0.07716888950120218,-0.6311693130315466,0.7083382025327487,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tyus Jones,0.5718372347392623,-0.12027180311551536,0.6921090378547776,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Luke Kornet,-0.14376821899614317,-0.8281757369511213,0.6844075179549782,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Andre Iguodala,-1.5747684104917943,-2.2494540681094737,0.6746856576176793,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Danny Green,-0.13611524417716037,-0.7939666722161944,0.6578514280390341,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jusuf Nurkic,-0.674835174097017,-1.3322989323355392,0.6574637582385222,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ziaire Williams,0.35230609983142086,-0.30311502977562504,0.6554211296070459,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jock Landale,0.3652229945083979,-0.2617573656972196,0.6269803602056175,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Santi Aldama,0.10489172330827973,-0.48991163825434847,0.5948033615626283,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Terence Davis,0.5436388396975134,-0.050687196381704006,0.5943260360792174,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kevon Harris,0.05159392656411079,-0.5424572622035692,0.59405118876768,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jordan Poole,0.3974074469166257,-0.18805874271042375,0.5854661896270495,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Zach Collins,0.6373376313280701,0.054828219381811344,0.5825094119462587,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Nicolo Melli,-0.9594465098598536,-1.537502356930681,0.5780558470708275,2021-2022-2023,570868,4000
2021-22-23,Regular Season,John Collins,0.5600640240879612,-0.014077463705390971,0.5741414877933522,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jalen Williams,0.7523084128678097,0.17967817645452522,0.5726302364132845,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Otto Porter Jr.,-0.7330931796048545,-1.2949281480014605,0.561834968396606,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jared Butler,0.6599119867796165,0.12023011324168115,0.5396818735379354,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Wenyen Gabriel,1.1914508347919637,0.6578433919878168,0.5336074428041468,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Isaac Bonga,-1.1903083799132625,-1.7210805066785226,0.5307721267652601,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jamal Cain,-0.12150357558687683,-0.6519796090737638,0.530476033486887,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Justin Champagnie,0.6772319350240052,0.15452572160909114,0.5227062134149142,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jerami Grant,-0.36574263503013626,-0.8591709456151335,0.49342831058499725,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jalen Smith,0.9767434079014972,0.5008977277335027,0.4758456801679945,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Moritz Wagner,-0.3671708495665763,-0.8368795568687291,0.4697087073021527,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jaden Springer,0.20302072849078906,-0.2507622351597878,0.45378296365057685,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Denzel Valentine,-0.5040514497567038,-0.9528765227857073,0.4488250730290035,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Darius Miller,0.06501239651756678,-0.37982769539679034,0.4448400919143571,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Frank Kaminsky,-0.2917983165999157,-0.7353574180419675,0.4435591014420518,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kevin Love,0.05435775191565799,-0.38128540705278313,0.43564315896844114,2021-2022-2023,570868,4000
2021-22-23,Regular Season,De'Aaron Fox,2.2476737693621613,1.818148124424093,0.4295256449380683,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Onyeka Okongwu,0.4171457197235705,-0.003615002305961092,0.42076072202953163,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tacko Fall,0.09149503698887208,-0.3244983712479733,0.4159934082368454,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jaylen Nowell,1.2228130008231979,0.8082412173070892,0.4145717835161086,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jonas Valanciunas,0.4402588785895312,0.030899219866021833,0.4093596587235094,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Royce O'Neale,0.23497563609587765,-0.16484558343017247,0.39982121952605015,2021-2022-2023,570868,4000
2021-22-23,Regular Season,AJ Griffin,0.7108951222569695,0.31429093845245587,0.3966041838045137,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Gabe Vincent,0.15639312460262017,-0.2273188971198816,0.3837120217225018,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Grayson Allen,-0.07846912177954052,-0.46173117024323085,0.38326204846369033,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Coby White,0.6073374661091628,0.22576732683887252,0.38157013927029027,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Charlie Brown Jr.,-0.31837084381152553,-0.6894768747570007,0.3711060309454751,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Maxi Kleber,-1.5489113370545362,-1.9063703255834639,0.3574589885289277,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Leandro Bolmaro,-0.3397095645777811,-0.694955317405532,0.35524575282775084,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Quentin Grimes,1.6268123719738685,1.2762648051732275,0.350547566800641,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Dewayne Dedmon,-0.7967967743760738,-1.1358228889297142,0.3390261145536403,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Nassir Little,1.4935838201584728,1.157584300396796,0.33599951976167675,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Nik Stauskas,0.005711055265166051,-0.3283967209736775,0.3341077762388435,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Quinndary Weatherspoon,0.2654920200648261,-0.06013319076374955,0.32562521082857565,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Noah Vonleh,0.9384658379112408,0.6303478635399385,0.30811797437130234,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Nathan Knight,-0.5019610928691066,-0.7970279255466188,0.29506683267751227,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Josh Jackson,-1.0707153614915619,-1.3648602077428775,0.29414484625131554,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Payton Pritchard,-0.08972737790740618,-0.38367694415136505,0.29394956624395885,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Anthony Gill,0.23794670336274298,-0.052457470535935934,0.29040417389867895,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ron Harper Jr.,0.19370682754661595,-0.07251399285136009,0.266220820397976,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Markieff Morris,-0.3401089461922579,-0.6021394003967618,0.2620304542045039,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Dāvis Bertāns,1.011075936170904,0.7498706646306449,0.26120527154025913,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jamorko Pickett,0.2623394768006165,0.00371079075672388,0.2586286860438926,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Derrick Walton Jr.,-0.29045024635157474,-0.548853700377978,0.2584034540264033,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Hassani Gravett,0.01733746274279895,-0.23775992082578928,0.25509738356858824,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Marc Gasol,-0.33002133825127616,-0.582177318091634,0.2521559798403578,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jarrell Brantley,-0.07505466246351404,-0.32660768661400563,0.25155302415049163,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Greg Monroe,0.45256464442616495,0.20283578168896868,0.24972886273719627,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Mac McClung,0.2030198515932516,-0.04243634434228236,0.24545619593553397,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Gabe York,0.23457940526688537,-0.004428668234293382,0.23900807350117872,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Hamidou Diallo,-0.9714976328638963,-1.205530768027245,0.23403313516334856,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Juwan Morgan,0.10081740876809121,-0.12166529382617482,0.22248270259426603,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Orlando Robinson,0.3312515147961096,0.11155938222341152,0.21969213257269807,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Langston Galloway,-0.3825510637687336,-0.6012440027526167,0.21869293898388312,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kai Jones,0.02015284078335826,-0.19762961090091866,0.21778245168427693,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Patty Mills,-0.27340421981880675,-0.4883496101590723,0.21494539034026555,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Scottie Barnes,0.05620129213054271,-0.15077423285622074,0.20697552498676347,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Taurean Prince,0.5614356146958392,0.3569913165620885,0.20444429813375078,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jack White,-0.09120254027814399,-0.29524585942844017,0.2040433191502962,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Gabriel Lundberg,0.10033113151790297,-0.10093225608873647,0.20126338760663945,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Carlik Jones,-0.0038241915363666397,-0.19418567296513548,0.19036148142876883,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Rodions Kurucs,0.023508639722342264,-0.16425778983783554,0.18776642956017778,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kent Bazemore,-1.1423565017952784,-1.3208266162799782,0.17847011448469985,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Devin Cannady,0.19897468914925717,0.02638342447556894,0.17259126467368824,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tristan Thompson,-0.06708214436860073,-0.2357941177165574,0.16871197334795668,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Michael Carter-Williams,-1.2184607155747686,-1.3801667198164023,0.16170600424163378,2021-2022-2023,570868,4000
2021-22-23,Regular Season,LaMarcus Aldridge,0.14760605400349167,-0.013579981217217553,0.1611860352207092,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Marko Simonovic,0.11604648070541682,-0.043834850065610734,0.15988133077102756,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Killian Tillie,-0.3346995757004172,-0.49018037268470044,0.1554807969842832,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Isaiah Mobley,0.03524054251739288,-0.11877663116987237,0.15401717368726525,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Goran Dragic,0.5155515713436145,0.3719092881635891,0.14364228318002548,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Josh Richardson,0.2634599972310778,0.12091952608207494,0.1425404711490029,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kelan Martin,-0.126970591307888,-0.268578642198561,0.141608050890673,2021-2022-2023,570868,4000
2021-22-23,Regular Season,E'Twaun Moore,-0.0966028983219652,-0.2373708353417859,0.14076793701982074,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Donovan Williams,0.04446685867771359,-0.09378872714279265,0.13825558582050626,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Yuta Watanabe,-0.3842100696029137,-0.5194219313982615,0.13521186179534786,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Grant Williams,0.286448089967888,0.1533864400179426,0.1330616499499454,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Buddy Boeheim,-0.08541455734390423,-0.21809981999385367,0.13268526264994943,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jay Scrubb,0.014181612498212032,-0.1180260168485766,0.13220762934678862,2021-2022-2023,570868,4000
2021-22-23,Regular Season,CJ McCollum,2.1814062837150683,2.0579146444093723,0.12349163930569611,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tre Scott,0.06705359458761666,-0.03311887550059076,0.10017247008820743,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Rayjon Tucker,0.1753908186506122,0.07717096023506219,0.09821985841555003,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Peyton Watson,-0.16690736552611385,-0.26397880534832135,0.09707143982220752,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Josh Hall,-0.018072037317208894,-0.1112895656925164,0.09321752837530752,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Dante Exum,-0.5659953744120759,-0.6591428017521592,0.09314742734008322,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tyrese Martin,0.0018516394180254274,-0.091030491171309,0.09288213058933444,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cassius Stanley,-0.019928434112159603,-0.10943972694345461,0.08951129283129501,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Justin Minaya,0.06848532794261161,-0.016448848772705756,0.08493417671531736,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kyle Anderson,-0.639835596900557,-0.7213479273551009,0.08151233045454392,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kendall Brown,-0.13118055803856526,-0.20881577838809032,0.07763522034952505,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Rodney McGruder,0.10411710811646664,0.027272102406084145,0.07684500571038248,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Paolo Banchero,1.7002488966652451,1.626507684870894,0.07374121179435124,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Dennis Smith Jr.,-2.1999388247839233,-2.266686078844229,0.06674725406030577,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Brandon Knight,-0.2594641930197936,-0.3173628918461869,0.057898698826393216,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jeff Teague,0.7824048198490422,0.7252290174173208,0.05717580243172135,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Scotty Hopson,-0.012157956207566186,-0.06725968717697352,0.055101730969407334,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Rui Hachimura,-0.38417024383413284,-0.4365217019316104,0.05235145809747753,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jaylen Adams,0.0220344209928507,-0.030033882641732183,0.052068303634582876,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Mamadi Diakite,-0.6325962471499067,-0.6693517497574232,0.03675550260751641,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Joe Wieskamp,0.08031356660873516,0.04363645608596249,0.036677110522772664,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tomas Satoransky,-0.6742670999145011,-0.7086446365031376,0.03437753658863656,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ahmad Caver,0.02160487161169459,-0.01115405627720887,0.03275892788890346,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cristiano Felicio,-0.2644094456715971,-0.29560318290880616,0.031193737237209106,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Sindarius Thornwell,0.030447253796727074,0.0010866201220453948,0.029360633674681683,2021-2022-2023,570868,4000
2021-22-23,Regular Season,DeJon Jarreau,0.043180506927781866,0.01977500034556883,0.023405506582213034,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ty-Shon Alexander,0.022447527567978225,0.0,0.022447527567978225,2021-2022-2023,570868,4000
2021-22-23,Regular Season,David Johnson,0.021676067756055965,0.0,0.021676067756055965,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Paris Bass,0.021635328637534954,0.0,0.021635328637534954,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Josh Minott,0.14435124523982434,0.12429343709988612,0.02005780813993823,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Grant Riller,0.018565820473633535,0.0,0.018565820473633535,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Nate Darling,0.018565820473633535,0.0,0.018565820473633535,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jordan Schakel,0.04686595693675222,0.0342823694257014,0.012583587511050818,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Brodric Thomas,-0.34548287822847396,-0.3573535490291298,0.011870670800655844,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Aaron Henry,0.007511178443203877,0.0003085846013122404,0.0072025938418916365,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ashton Hagans,0.0,-0.001990300168021292,0.001990300168021292,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jon Teske,-0.026338130100228348,-0.026464574915870846,0.00012644481564250088,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Anzejs Pasecniks,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Brian Bowen II,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ersan Ilyasova,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Malik Newman,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Javin DeLaurier,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Sam Dekker,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Greg Whittington,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Ade Murkey,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Will Magnay,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jaime Echenique,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tyler Bey,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Tyler Hall,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,MJ Walker,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Matt Mooney,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jaylen Morris,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Vincent Poirier,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jalen Lecque,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Trevor Keels,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Stanley Umude,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Darius Days,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Trevor Hudgins,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Jontay Porter,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Scottie Lewis,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Deonte Burton,0.0,0.0,0.0,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Eric Gordon,-0.22790026531661353,-0.223652476645922,-0.004247788670691532,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Nate Williams,0.10647486800671857,0.11177175600911975,-0.00529688800240118,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Willy Hernangomez,0.9501640729676646,0.9620234460246503,-0.011859373056985652,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cole Anthony,0.5262128449012313,0.538753933430247,-0.012541088529015743,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Mfiondu Kabengele,0.048933327359464,0.06413370083794981,-0.015200373478485813,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Joel Ayayi,-0.05486826150664173,-0.03814484328605302,-0.016723418220588707,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cameron McGriff,0.13411618860023578,0.1528317275509555,-0.018715538950719715,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cam Reynolds,0.0,0.020319979852339003,-0.020319979852339003,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Dereon Seabron,0.0,0.02240673347869871,-0.02240673347869871,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Moses Wright,0.1279454786657296,0.15188181228904046,-0.023936333623310845,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Elijah Bryant,-0.05397686844190111,-0.029335470472987235,-0.024641397968913875,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Lester Quinones,-0.054660435060521206,-0.027703317345041674,-0.026957117715479536,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Henry Ellenson,-0.11130457145844422,-0.08073944852041098,-0.03056512293803323,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Kyle Kuzma,-1.0372798620151285,-1.0057667621462696,-0.031513099868858696,2021-2022-2023,570868,4000
2021-22-23,Regular Season,Cameron Oliver,0.19136140992940984,0.22290105147122885,-0.031539641541819,2021-2022-2023,570868,4000
2021-22-23,Regular Season,RaiQuan Gray,0.20127940842505002,0.2380257609173965,-0.036746352492346465,2021-2022-2023,570868,4000
